,0,1,2,3,4
0,0.5789473684210478,0.5714285714285714,0.019339622641509457,0.27826086956521756,0.6885245901639341
1,0.7894736842105203,0.5714285714285714,0.9995283018867925,0.23739130434782663,0.3114754098360657
2,0.6315789473684177,0.5714285714285714,0.027358490566037674,0.15652173913043477,0.5409836065573768
3,0.7368421052631575,0.42857142857142855,0.0037735849056603765,0.2895652173913046,0.6721311475409839
4,0.05263157894736281,0.5714285714285714,0.9297169811320755,0.03478260869565286,0.3645383951682486
5,0.8947368421052602,0.42857142857142855,0.04339622641509433,0.21826086956521795,0.6393442622950818
6,0.6315789473684177,0.5714285714285714,0.027358490566037674,0.15652173913043477,0.6557377049180328
7,0.10526315789473273,0.2857142857142857,0.013679245283018782,0.13913043478260878,0.6885245901639341
8,0.6842105263157876,0.5714285714285714,0.9297169811320755,0.14782608695652222,0.32786885245901654
9,0.6842105263157876,0.42857142857142855,0.9995283018867925,0.3034782608695661,0.4098360655737705
10,0.7368421052631575,0.42857142857142855,0.9995283018867925,0.17391304347826075,0.4398907103825136
11,0.7368421052631575,0.42857142857142855,0.9995283018867925,0.19217391304347942,0.3114754098360657
12,0.7368421052631575,0.42857142857142855,0.9995283018867925,0.20695652173913182,0.43442622950819687
13,0.5789473684210478,0.2857142857142857,0.10754716981132062,0.15913043478260835,0.8524590163934425
14,0.7894736842105203,0.42857142857142855,0.025471698113207486,0.22260869565217423,0.6662763466042156
15,0.3157894736842053,0.42857142857142855,0.019339622641509457,0.7043478260869573,0.7701354240912333
16,0.3157894736842053,0.7142857142857142,0.12216981132075477,0.2608695652173916,0.8114754098360655
17,0.8947368421052602,0.5714285714285714,0.04339622641509433,0.148695652173914,0.6229508196721312
18,0.3157894736842053,0.42857142857142855,0.12216981132075477,0.2260869565217405,0.7540983606557379
19,0.0,0.7142857142857142,0.9297169811320755,0.08695652173913082,0.39543871570542777
20,0.5789473684210478,0.2857142857142857,0.034433962264150964,0.13913043478260878,0.7704918032786885
21,0.6315789473684177,0.42857142857142855,0.0,0.2608695652173916,0.7213114754098362
22,0.6842105263157876,0.42857142857142855,0.9995283018867925,0.23217391304347856,0.4016393442622952
23,0.5789473684210478,0.42857142857142855,0.034433962264150964,0.27826086956521756,0.7459016393442626
24,0.5789473684210478,0.2857142857142857,0.034433962264150964,0.14782608695652222,0.7295081967213115
25,0.21052631578947256,0.2857142857142857,0.013679245283018782,0.13043478260869623,0.7049180327868851
26,0.7368421052631575,0.7142857142857142,0.019339622641509457,0.947826086956522,0.8442622950819672
27,0.3684210526315752,0.42857142857142855,0.019339622641509457,0.6956521739130439,0.9918032786885245
28,0.5789473684210478,0.42857142857142855,0.034433962264150964,0.14782608695652222,0.7131147540983604
29,0.5789473684210478,0.42857142857142855,0.029245283018867863,0.13043478260869623,0.5081967213114755
30,0.10526315789473273,0.2857142857142857,0.013679245283018782,0.15652173913043477,0.7049180327868851
31,0.5789473684210478,0.42857142857142855,0.10754716981132062,0.2773913043478258,0.6393442622950818
32,0.5789473684210478,0.0,1.0,0.9391304347826086,0.6393442622950818
33,0.5789473684210478,0.5714285714285714,0.10754716981132062,0.2269565217391305,0.7131147540983604
34,0.5789473684210478,0.42857142857142855,0.0,0.14782608695652222,0.10299358517462576
35,0.6842105263157876,0.2857142857142857,0.029245283018867863,0.14782608695652222,0.625375202031863
36,0.5789473684210478,0.0,0.027358490566037674,0.2608695652173916,0.9999999999999998
37,0.5789473684210478,0.2857142857142857,0.10754716981132062,0.2426086956521747,0.8524590163934425
38,0.8947368421052602,0.42857142857142855,0.04339622641509433,0.23739130434782663,0.6475409836065575
39,0.4210526315789451,0.7142857142857142,0.019339622641509457,0.947826086956522,0.9999999999999998
40,0.3684210526315752,0.42857142857142855,0.12216981132075477,0.15652173913043477,0.6760513186029933
41,0.6315789473684177,0.42857142857142855,0.029245283018867863,0.269565217391305,0.6639344262295082
42,0.3684210526315752,0.5714285714285714,0.019339622641509457,0.252173913043479,0.5901639344262295
43,0.5789473684210478,0.0,0.027358490566037674,0.2608695652173916,0.9508196721311475
44,0.5789473684210478,0.42857142857142855,1.0,0.9217391304347835,0.6311475409836065
45,0.5789473684210478,0.5714285714285714,0.10754716981132062,0.13913043478260878,0.6229508196721312
46,0.5789473684210478,0.5714285714285714,1.0,0.9217391304347835,0.4180327868852458
47,0.7368421052631575,0.42857142857142855,0.9995283018867925,0.19913043478260928,0.4590163934426228
48,0.5789473684210478,0.42857142857142855,0.027358490566037674,0.269565217391305,0.9754098360655739
49,0.7368421052631575,0.42857142857142855,0.9995283018867925,0.304347826086957,0.4180327868852458
50,0.7894736842105203,0.7142857142857142,0.019339622641509457,0.9217391304347835,0.9508196721311475
51,0.7368421052631575,1.0,0.9297169811320755,0.0,0.0
52,0.21052631578947256,0.42857142857142855,0.019339622641509457,0.15652173913043477,0.7704918032786885
53,0.5789473684210478,0.42857142857142855,0.027358490566037674,0.1652173913043482,0.8859910581222057
54,0.5263157894736779,0.5714285714285714,0.04339622641509433,0.21739130434782616,0.5081967213114755
55,0.7368421052631575,0.2857142857142857,1.0,0.21739130434782616,0.278688524590164
56,0.8421052631578902,0.7142857142857142,1.0,0.15652173913043477,0.18852459016393452
57,1.0,0.2857142857142857,0.9297169811320755,0.18260869565217508,0.319672131147541
58,0.2631578947368425,0.5714285714285714,0.9297169811320755,0.14782608695652222,0.6229508196721312
59,0.47368421052631504,0.7142857142857142,0.9297169811320755,0.15652173913043477,0.3114754098360657
60,0.21052631578947256,0.5714285714285714,0.019339622641509457,0.18260869565217508,0.7459016393442626
61,0.8421052631578902,0.5714285714285714,1.0,0.947826086956522,0.6393442622950818
62,0.6315789473684177,1.0,0.9297169811320755,0.20000000000000018,0.319672131147541
63,0.8947368421052602,0.2857142857142857,0.9297169811320755,0.2434782608695656,0.38524590163934436
64,0.5263157894736779,1.0,0.019339622641509457,0.23478260869565304,0.7377049180327868
65,0.5789473684210478,0.7142857142857142,0.029245283018867863,0.304347826086957,0.5983606557377052
66,0.47368421052631504,0.5714285714285714,0.9962264150943397,0.29391304347826175,0.37704918032786905
67,0.6842105263157876,0.2857142857142857,0.9995283018867925,0.29652173913043445,0.48360655737704916
68,0.6842105263157876,0.7142857142857142,0.034433962264150964,0.12173913043478368,0.5327868852459015
69,0.5789473684210478,0.2857142857142857,1.0,0.9565217391304346,0.6393442622950818
70,0.6842105263157876,0.2857142857142857,0.029245283018867863,0.2434782608695656,0.6557377049180328
71,0.2631578947368425,0.5714285714285714,0.9297169811320755,0.269565217391305,0.17213114754098346
72,0.5263157894736779,0.5714285714285714,0.10754716981132062,0.18695652173913135,0.6311475409836065
73,0.3684210526315752,1.0,0.019339622641509457,0.9130434782608701,0.9016393442622952
74,0.5789473684210478,0.5714285714285714,1.0,1.0,0.7332912988650697
75,0.7368421052631575,0.2857142857142857,0.9995283018867925,0.23739130434782663,0.5000000000000002
76,0.2631578947368425,0.5714285714285714,0.9297169811320755,0.21739130434782616,0.42622950819672156
77,0.7368421052631575,0.2857142857142857,0.9995283018867925,0.21913043478260885,0.319672131147541
78,0.6315789473684177,0.5714285714285714,0.029245283018867863,0.13913043478260878,0.319672131147541
79,0.21052631578947256,0.7142857142857142,0.019339622641509457,0.13913043478260878,0.6311475409836065
80,0.7368421052631575,0.42857142857142855,0.9995283018867925,0.20000000000000018,0.42622950819672156
81,0.6842105263157876,0.8571428571428571,0.019339622641509457,0.252173913043479,0.7295081967213115
82,0.8421052631578902,0.2857142857142857,1.0,0.930434782608696,0.6803278688524592
83,0.7368421052631575,0.2857142857142857,1.0,0.9565217391304346,0.5081967213114755
84,0.15789473684210265,0.42857142857142855,0.9297169811320755,0.15652173913043477,0.3609593199757133
85,0.3157894736842053,0.42857142857142855,0.12216981132075477,0.17391304347826075,0.6639344262295082
86,1.0,0.42857142857142855,0.04339622641509433,0.1669565217391309,0.7622950819672132
87,0.6842105263157876,0.42857142857142855,0.034433962264150964,0.13043478260869623,0.6393442622950818
